# Constructed from biom file
#OTU ID	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	taxonomy
k__Bacteria;p__;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales	378.0	26.0	57.0	336.0	18.0	8.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	17.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	51.0	0.0	0.0	87.0	317.0	158.0	0.0	0.0	104.0	41.0	153.0	14.0	10.0	12.0	0.0	43.0	0.0	0.0	0.0	74.0	12.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	21.0	0.0	157.0	0.0	70.0	30.0	306.0	26.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	11.0	0.0	75.0	185.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	103.0	31.0	501.0	77.0	85.0	172.0	96.0	71.0	531.0	77.0	10.0	6.0	46.0	216.0	216.0	56.0	27.0	29.0	49.0	295.0	1156.0	686.0	478.0	81.0	131.0	211.0	93.0	475.0	66.0	297.0	64.0	11.0	13.0	21.0	252.0	41.0	403.0	365.0	168.0	87.0	860.0	1935.0	494.0	409.0	149.0	378.0	35.0	284.0	155.0	203.0	302.0	66.0	484.0	90.0	311.0	387.0	754.0	726.0	193.0	237.0	0.0	9.0	5.0	144.0	215.0	285.0	244.0	0.0	79.0	186.0	110.0	356.0	349.0	23.0	776.0	162.0	20.0	168.0	70.0	0.0	122.0	106.0	43.0	143.0	60.0	677.0	28.0	204.0	260.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	15403.0	8081.0	19459.0	17618.0	20251.0	21914.0	19276.0	16685.0	16273.0	12193.0	13257.0	21838.0	23515.0	25953.0	14366.0	17826.0	20698.0	14717.0	19236.0	25571.0	21710.0	21323.0	12959.0	23023.0	17439.0	25770.0	29444.0	25392.0	34415.0	24779.0	13316.0	18090.0	10339.0	15209.0	25808.0	12266.0	23860.0	24131.0	18093.0	20418.0	12835.0	19498.0	17600.0	33155.0	19440.0	18398.0	17499.0	20597.0	17309.0	19567.0	19119.0	23818.0	15155.0	16409.0	18549.0	10891.0	16920.0	15424.0	19191.0	15390.0	24927.0	20478.0	7778.0	21844.0	16487.0	15683.0	24082.0	4.0	20268.0	21844.0	15914.0	19600.0	20402.0	19705.0	37625.0	20756.0	13431.0	19118.0	24550.0	0.0	15911.0	24059.0	22635.0	20013.0	20860.0	24836.0	21083.0	24070.0	17467.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales	100.0	85.0	76.0	191.0	24.0	79.0	100.0	701.0	140.0	21.0	12.0	106.0	57.0	83.0	45.0	117.0	85.0	51.0	118.0	20.0	150.0	25.0	74.0	38.0	64.0	143.0	10.0	0.0	30.0	262.0	76.0	513.0	109.0	67.0	20.0	25.0	11.0	33.0	97.0	138.0	216.0	23.0	24.0	193.0	18.0	19.0	124.0	155.0	84.0	157.0	93.0	57.0	22.0	31.0	44.0	195.0	23.0	29.0	16.0	353.0	24.0	60.0	624.0	174.0	174.0	24.0	3.0	0.0	102.0	75.0	13.0	14.0	28.0	19.0	29.0	89.0	75.0	0.0	18.0	0.0	23.0	25.0	470.0	45.0	0.0	106.0	44.0	10.0	34.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	37.0	326.0	62.0	42.0	117.0	455.0	38.0	17.0	56.0	207.0	106.0	24.0	250.0	16.0	580.0	24.0	145.0	604.0	513.0	54.0	61.0	501.0	781.0	52.0	335.0	257.0	34.0	50.0	28.0	1247.0	621.0	37.0	24.0	51.0	41.0	332.0	63.0	74.0	715.0	258.0	878.0	85.0	86.0	87.0	21.0	118.0	14.0	38.0	56.0	332.0	423.0	203.0	70.0	115.0	13.0	34.0	17.0	1239.0	0.0	62.0	23.0	21.0	53.0	545.0	60.0	641.0	52.0	0.0	36.0	19.0	11.0	134.0	95.0	48.0	496.0	78.0	26.0	110.0	40.0	0.0	28.0	0.0	99.0	55.0	50.0	1111.0	169.0	357.0	20.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales	24.0	66.0	6.0	30.0	0.0	0.0	23.0	14.0	13.0	77.0	0.0	0.0	0.0	13.0	0.0	24.0	0.0	10.0	0.0	0.0	6.0	0.0	9.0	4.0	11.0	24.0	5.0	3.0	0.0	12.0	38.0	8.0	44.0	56.0	9.0	6.0	16.0	12.0	0.0	0.0	44.0	10.0	12.0	27.0	0.0	5.0	0.0	6.0	8.0	0.0	14.0	0.0	0.0	13.0	7.0	10.0	12.0	32.0	0.0	92.0	0.0	0.0	0.0	80.0	44.0	26.0	30.0	0.0	89.0	13.0	5.0	0.0	19.0	2.0	0.0	3.0	33.0	26.0	3.0	0.0	0.0	15.0	18.0	20.0	11.0	0.0	0.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	3682.0	898.0	99.0	4088.0	1925.0	895.0	650.0	77.0	6543.0	102.0	8.0	18.0	583.0	734.0	161.0	416.0	117.0	85.0	2400.0	150.0	1609.0	884.0	348.0	68.0	332.0	318.0	161.0	363.0	253.0	105.0	208.0	11019.0	3184.0	5248.0	54.0	2126.0	91.0	96.0	140.0	59.0	2849.0	10270.0	356.0	1330.0	127.0	207.0	368.0	117.0	1388.0	1109.0	880.0	2273.0	5723.0	8778.0	1351.0	7821.0	5652.0	4280.0	4977.0	6108.0	0.0	18421.0	9685.0	160.0	524.0	1786.0	2571.0	0.0	120.0	470.0	115.0	1111.0	2635.0	81.0	3799.0	4376.0	84.0	194.0	40.0	0.0	75.0	93.0	1432.0	56.0	155.0	4310.0	154.0	4079.0	1492.0
