# Constructed from biom file
#OTU ID	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	taxonomy
k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__	100.0	85.0	76.0	191.0	24.0	79.0	100.0	701.0	140.0	21.0	12.0	106.0	57.0	83.0	45.0	117.0	85.0	51.0	118.0	20.0	150.0	25.0	74.0	38.0	64.0	143.0	10.0	0.0	30.0	262.0	76.0	513.0	109.0	67.0	20.0	25.0	11.0	33.0	97.0	138.0	216.0	23.0	24.0	193.0	18.0	19.0	124.0	155.0	84.0	157.0	93.0	57.0	22.0	31.0	44.0	195.0	23.0	29.0	16.0	353.0	24.0	60.0	624.0	174.0	174.0	24.0	3.0	0.0	102.0	75.0	13.0	14.0	28.0	19.0	29.0	89.0	75.0	0.0	18.0	0.0	23.0	25.0	470.0	45.0	0.0	106.0	44.0	10.0	34.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	37.0	326.0	62.0	42.0	117.0	455.0	38.0	17.0	56.0	207.0	106.0	24.0	250.0	16.0	580.0	24.0	145.0	604.0	513.0	54.0	61.0	501.0	781.0	52.0	335.0	257.0	34.0	50.0	28.0	1247.0	621.0	37.0	24.0	51.0	41.0	332.0	63.0	74.0	715.0	258.0	878.0	85.0	86.0	87.0	21.0	118.0	14.0	38.0	56.0	332.0	423.0	203.0	70.0	115.0	13.0	34.0	17.0	1239.0	0.0	62.0	23.0	21.0	53.0	545.0	60.0	641.0	52.0	0.0	36.0	19.0	11.0	134.0	95.0	48.0	496.0	78.0	26.0	110.0	40.0	0.0	28.0	0.0	99.0	55.0	50.0	1111.0	169.0	357.0	20.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae	24.0	66.0	6.0	30.0	0.0	0.0	23.0	14.0	13.0	77.0	0.0	0.0	0.0	13.0	0.0	24.0	0.0	10.0	0.0	0.0	6.0	0.0	9.0	4.0	11.0	24.0	5.0	3.0	0.0	12.0	38.0	8.0	44.0	56.0	9.0	6.0	16.0	12.0	0.0	0.0	44.0	10.0	12.0	27.0	0.0	5.0	0.0	6.0	8.0	0.0	14.0	0.0	0.0	13.0	7.0	10.0	12.0	32.0	0.0	92.0	0.0	0.0	0.0	80.0	44.0	26.0	30.0	0.0	89.0	13.0	5.0	0.0	19.0	2.0	0.0	3.0	33.0	26.0	3.0	0.0	0.0	15.0	18.0	20.0	11.0	0.0	0.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae	0.0	0.0	6.0	0.0	0.0	7.0	3.0	4.0	16.0	3.0	0.0	6.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	29.0	0.0	0.0	8.0	6.0	6.0	0.0	3.0	18.0	0.0	13.0	12.0	0.0	3.0	0.0	7.0	14.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	13.0	0.0	0.0	13.0	58.0	0.0	42.0	0.0	10.0	0.0	41.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	3682.0	898.0	93.0	4088.0	1925.0	888.0	647.0	73.0	6527.0	99.0	8.0	12.0	583.0	729.0	161.0	409.0	117.0	85.0	2400.0	150.0	1606.0	884.0	346.0	68.0	332.0	314.0	161.0	363.0	224.0	105.0	208.0	11011.0	3178.0	5242.0	54.0	2123.0	73.0	96.0	127.0	47.0	2849.0	10267.0	356.0	1323.0	113.0	199.0	365.0	117.0	1388.0	1109.0	880.0	2273.0	5723.0	8778.0	1351.0	7821.0	5652.0	4280.0	4977.0	6108.0	0.0	18421.0	9685.0	160.0	524.0	1786.0	2571.0	0.0	110.0	460.0	115.0	1111.0	2635.0	78.0	3799.0	4376.0	76.0	194.0	27.0	0.0	75.0	80.0	1374.0	56.0	113.0	4310.0	144.0	4079.0	1451.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	6306.0	3331.0	5753.0	8687.0	3651.0	4842.0	6369.0	1205.0	3248.0	4918.0	3670.0	2319.0	3910.0	3682.0	2366.0	9299.0	5537.0	3502.0	3421.0	5889.0	9627.0	3526.0	3527.0	8270.0	3722.0	497.0	2272.0	10650.0	5993.0	6526.0	7983.0	3224.0	13779.0	4943.0	10573.0	4236.0	5046.0	4547.0	1276.0	436.0	2069.0	2367.0	6887.0	1293.0	9172.0	620.0	16862.0	1696.0	7772.0	5731.0	5933.0	1622.0	3757.0	3992.0	6748.0	2973.0	4144.0	2084.0	3405.0	2861.0	3132.0	665.0	223.0	6576.0	6257.0	2891.0	2080.0	0.0	7751.0	3089.0	7451.0	7622.0	4464.0	4614.0	4626.0	4212.0	12091.0	9007.0	5715.0	0.0	2997.0	6537.0	6184.0	6916.0	2398.0	4486.0	3900.0	3806.0	4338.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	23.0	10.0	0.0	0.0	11.0	15.0	0.0	8.0	0.0	7.0	0.0	0.0	31.0	15.0	0.0	26.0	12.0	17.0	0.0	0.0	21.0	27.0	42.0	0.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0	0.0	8.0	8.0	0.0	0.0	10.0	17.0	0.0	0.0	42.0	0.0	7.0	13.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	13.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__	0.0	13.0	4.0	27.0	0.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	9.0	9.0	0.0	9.0	0.0	26.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	15.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	23.0	5.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae	0.0	0.0	13.0	0.0	0.0	0.0	0.0	5.0	797.0	0.0	0.0	0.0	0.0	3.0	17.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	29.0	107.0	0.0	0.0	0.0	0.0	642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	293.0	134.0	11.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	137.0	108.0	744.0	41.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0
